Results for well: PROD_Seg.out in the reservoir: PROD_Seg.out

t	BHP	q(Gas)	q(Oil)
days	psi	Mscf/d	stb/d
0         	0         	-         	0         	0         	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	X[0]	X[1]	X[2]	X[3]	
Seg 22	1249.81	160	9.90515	0	9.90515	0	0	1	0		0.0357323	0.576723	0.298213	0.0893308	0.0357323	0.576723	0.298213	0.0893308	
Seg 23	1267.76	160	9.87895	0	9.87895	0	0	1	0		0.0357323	0.576723	0.298213	0.0893308	0.0357323	0.576723	0.298213	0.0893308	
Seg 24	1285.66	160	9.85336	0	9.85336	0	0	1	0		0.0357323	0.576723	0.298213	0.0893308	0.0357323	0.576723	0.298213	0.0893308	
Seg 25	1303.52	160	9.82833	0	9.82833	0	0	1	0		0.0357323	0.576723	0.298213	0.0893308	0.0357323	0.576723	0.298213	0.0893308	
Seg 26	1321.34	160	9.80385	0	9.80385	0	0	1	0		0.0357323	0.576723	0.298213	0.0893308	0.0357323	0.576723	0.298213	0.0893308	
Seg 27	1339.11	160	9.7799	0	9.7799	0	0	1	0		0.0357323	0.576723	0.298213	0.0893308	0.0357323	0.576723	0.298213	0.0893308	
Seg 28	1356.84	160	9.75645	0	9.75645	0	0	1	0		0.0357323	0.576723	0.298213	0.0893308	0.0357323	0.576723	0.298213	0.0893308	
Seg 29	1374.53	160	9.73349	0	9.73349	0	0	1	0		0.0357323	0.576723	0.298213	0.0893308	0.0357323	0.576723	0.298213	0.0893308	
Seg 30	1392.17	160	9.71099	0	9.71099	0	0	1	0		0.0357323	0.576723	0.298213	0.0893308	0.0357323	0.576723	0.298213	0.0893308	


452.087   	300       	160       	0         	96798.4   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	X[0]	X[1]	X[2]	X[3]	
Seg 0	300	160	100.222	97.1985	3.02333	0	0.969834	0.0301664	0		0.0445385	0.702021	0.251101	0.00234035	0.00403888	0.128566	0.46694	0.400455	
Seg 1	418.871	160	64.5574	60.9189	3.63845	0	0.942535	0.0574649	0		0.0473767	0.731467	0.219245	0.00191174	0.00623797	0.186797	0.49742	0.309545	
Seg 2	509.965	160	49.0644	44.9818	4.08256	0	0.914537	0.0854628	0		0.0494831	0.749198	0.199509	0.00181037	0.00812922	0.232151	0.495616	0.264104	
Seg 3	585.125	160	40.1631	35.7232	4.43991	0	0.885969	0.114031	0		0.051176	0.760731	0.186281	0.00181237	0.00982806	0.269493	0.485301	0.235379	
Seg 4	649.77	160	34.2734	29.5239	4.74947	0	0.856679	0.143321	0		0.0526198	0.768687	0.176831	0.00186245	0.0114004	0.301378	0.472507	0.214714	
Seg 5	706.868	160	30.0301	24.999	5.03106	0	0.826455	0.173545	0		0.0539024	0.774392	0.169765	0.001941	0.0128864	0.329298	0.459173	0.198643	
Seg 6	758.237	160	26.7946	21.4986	5.29592	0	0.795086	0.204914	0		0.0550748	0.778578	0.164307	0.00203958	0.0143124	0.354193	0.446004	0.18549	
Seg 7	805.083	160	24.2258	18.6747	5.5511	0	0.76237	0.23763	0		0.0561687	0.781684	0.159993	0.0021542	0.0156967	0.376698	0.433267	0.174338	
Seg 8	848.252	160	22.1238	16.3224	5.80137	0	0.72811	0.27189	0		0.0572049	0.783985	0.156527	0.00228291	0.0170527	0.397262	0.42105	0.164636	
Seg 9	888.361	160	20.363	14.3128	6.05026	0	0.692104	0.307896	0		0.0581979	0.785666	0.153711	0.00242485	0.0183909	0.416214	0.409368	0.156027	
Seg 10	925.881	160	18.8604	12.5599	6.30056	0	0.654147	0.345853	0		0.0591578	0.786853	0.151409	0.00257981	0.0197196	0.433805	0.398204	0.148272	
Seg 11	961.176	160	17.5585	11.0039	6.55461	0	0.614017	0.385983	0		0.0600921	0.787638	0.149522	0.00274799	0.0210458	0.450229	0.387526	0.141199	
Seg 12	994.537	160	16.4162	9.60166	6.81453	0	0.571476	0.428524	0		0.0610066	0.788084	0.14798	0.00292989	0.0223753	0.465643	0.3773	0.134682	
Seg 13	1026.2	160	15.4033	8.3209	7.08237	0	0.52626	0.47374	0		0.0619055	0.788241	0.146727	0.00312628	0.0237136	0.480172	0.367489	0.128626	
Seg 14	1056.36	160	14.4969	7.13678	7.36014	0	0.478078	0.521922	0		0.0627919	0.788146	0.145724	0.00333814	0.0250655	0.49392	0.358057	0.122957	
Seg 15	1085.19	160	13.6796	6.02965	7.65	0	0.426599	0.573401	0		0.0636684	0.787826	0.144939	0.00356667	0.0264354	0.506974	0.348973	0.117618	
Seg 16	1112.82	160	12.9377	4.98345	7.95425	0	0.371449	0.628551	0		0.0645366	0.787302	0.144348	0.00381334	0.0278278	0.519407	0.340206	0.112559	
Seg 17	1139.36	160	12.2602	3.98466	8.27551	0	0.312196	0.687804	0		0.0653976	0.786588	0.143934	0.00407983	0.0292469	0.531283	0.331726	0.107743	
Seg 18	1164.93	160	11.6383	3.02151	8.61674	0	0.248339	0.751661	0		0.0662523	0.785697	0.143682	0.00436815	0.0306971	0.542658	0.323508	0.103137	
Seg 19	1189.61	160	11.065	2.08373	8.9813	0	0.180025	0.819975	0		0.0671003	0.784637	0.143583	0.0046805	0.0321819	0.553576	0.315529	0.0987134	
Seg 20	1213.46	160	10.5346	1.16128	9.3733	0	0.106021	0.893979	0		0.0679411	0.783411	0.143628	0.0050196	0.0337058	0.564079	0.307767	0.0944489	
Seg 21	1231.89	160	10.1401	0.432281	9.7078	0	0.0426298	0.95737	0		0.0686039	0.78232	0.143765	0.00531036	0.0349481	0.57216	0.301735	0.0911575	
Seg 22	1249.89	160	9.906	0	9.906	0	0	1	0		0.035698	0.576842	0.298215	0.0892449	0.035698	0.576842	0.298215	0.0892449	
Seg 23	1267.84	160	9.87978	0	9.87978	0	0	1	0		0.035698	0.576842	0.298215	0.0892449	0.035698	0.576842	0.298215	0.0892449	
Seg 24	1285.74	160	9.85416	0	9.85416	0	0	1	0		0.035698	0.576842	0.298215	0.0892449	0.035698	0.576842	0.298215	0.0892449	
Seg 25	1303.61	160	9.82911	0	9.82911	0	0	1	0		0.035698	0.576842	0.298215	0.0892449	0.035698	0.576842	0.298215	0.0892449	
Seg 26	1321.42	160	9.80461	0	9.80461	0	0	1	0		0.035698	0.576842	0.298215	0.0892449	0.035698	0.576842	0.298215	0.0892449	
Seg 27	1339.19	160	9.78064	0	9.78064	0	0	1	0		0.035698	0.576842	0.298215	0.0892449	0.035698	0.576842	0.298215	0.0892449	
Seg 28	1356.92	160	9.75717	0	9.75717	0	0	1	0		0.035698	0.576842	0.298215	0.0892449	0.035698	0.576842	0.298215	0.0892449	
Seg 29	1374.61	160	9.73418	0	9.73418	0	0	1	0		0.035698	0.576842	0.298215	0.0892449	0.035698	0.576842	0.298215	0.0892449	
Seg 30	1392.26	160	9.71166	0	9.71166	0	0	1	0		0.035698	0.576842	0.298215	0.0892449	0.035698	0.576842	0.298215	0.0892449	


452.514   	300       	160       	0         	96866.7   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	X[0]	X[1]	X[2]	X[3]	
Seg 0	300	160	100.308	97.2918	3.01651	0	0.969928	0.0300723	0		0.0443831	0.702073	0.251204	0.00233965	0.0040252	0.128583	0.467122	0.40027	
Seg 1	418.939	160	64.6	60.9681	3.63185	0	0.942678	0.0573216	0		0.0472101	0.731524	0.219356	0.00191053	0.00621834	0.186862	0.497689	0.309231	
Seg 2	510.076	160	49.092	45.0157	4.07632	0	0.914718	0.0852824	0		0.0493086	0.749266	0.199616	0.00180907	0.00810454	0.232254	0.495888	0.263753	
Seg 3	585.267	160	40.1832	35.7492	4.43399	0	0.88618	0.11382	0		0.0509952	0.760809	0.186385	0.00181106	0.00979886	0.269628	0.485555	0.235018	
Seg 4	649.935	160	34.2889	29.5451	4.74385	0	0.856916	0.143084	0		0.0524336	0.768773	0.176932	0.00186118	0.011367	0.301542	0.472738	0.214353	
Seg 5	707.05	160	30.0426	25.0168	5.02573	0	0.826713	0.173287	0		0.0537114	0.774485	0.169864	0.00193979	0.0128492	0.329486	0.459381	0.198284	
Seg 6	758.433	160	26.8048	21.5139	5.29088	0	0.795361	0.204639	0		0.0548793	0.778677	0.164406	0.00203845	0.0142714	0.354404	0.446189	0.185135	
Seg 7	805.291	160	24.2343	18.6879	5.54637	0	0.762658	0.237342	0		0.055969	0.781787	0.160091	0.00215316	0.0156521	0.37693	0.43343	0.173988	
Seg 8	848.468	160	22.1308	16.3339	5.79697	0	0.728404	0.271596	0		0.0570013	0.784092	0.156625	0.00228199	0.0170047	0.397513	0.421192	0.16429	
Seg 9	888.585	160	20.3689	14.3227	6.04623	0	0.6924	0.3076	0		0.0579904	0.785776	0.153809	0.00242408	0.0183395	0.416483	0.40949	0.155687	
Seg 10	926.11	160	18.8653	12.5684	6.29692	0	0.654437	0.345563	0		0.0589467	0.786966	0.151508	0.00257922	0.019665	0.434092	0.398307	0.147936	
Seg 11	961.409	160	17.5625	11.0111	6.55142	0	0.614293	0.385707	0		0.0598775	0.787753	0.149622	0.00274761	0.0209879	0.450533	0.387612	0.140867	
Seg 12	994.774	160	16.4194	9.60755	6.81185	0	0.571729	0.428271	0		0.0607885	0.788201	0.14808	0.00292976	0.0223144	0.465963	0.377368	0.134355	
Seg 13	1026.44	160	15.4058	8.3255	7.08026	0	0.526479	0.473521	0		0.061684	0.788361	0.146829	0.00312645	0.0236496	0.480507	0.36754	0.128303	
Seg 14	1056.6	160	14.4988	7.14009	7.35868	0	0.47825	0.52175	0		0.0625671	0.788267	0.145827	0.00333865	0.0249984	0.49427	0.358093	0.122638	
Seg 15	1085.43	160	13.6809	6.03162	7.64927	0	0.426709	0.573291	0		0.0634403	0.787948	0.145044	0.0035676	0.0263655	0.507339	0.348993	0.117303	
Seg 16	1113.06	160	12.9384	4.98402	7.95437	0	0.371478	0.628522	0		0.0643052	0.787424	0.144456	0.00381473	0.027755	0.519786	0.340211	0.112248	
Seg 17	1139.6	160	12.2603	3.98372	8.2766	0	0.312123	0.687877	0		0.0651631	0.786711	0.144044	0.00408179	0.0291713	0.531677	0.331717	0.107435	
Seg 18	1165.17	160	11.6379	3.01893	8.61898	0	0.248137	0.751863	0		0.0660146	0.785819	0.143795	0.00437076	0.0306188	0.543066	0.323484	0.102831	
Seg 19	1189.84	160	11.0642	2.07938	8.98485	0	0.17967	0.82033	0		0.0668593	0.784758	0.143699	0.00468389	0.0321009	0.553998	0.315491	0.0984106	
Seg 20	1213.69	160	10.5333	1.1549	9.37842	0	0.105459	0.894541	0		0.067697	0.783531	0.143748	0.00502389	0.0336223	0.564515	0.307714	0.0941485	
Seg 21	1232.11	160	10.1385	0.42412	9.71438	0	0.0418314	0.958169	0		0.0683572	0.782439	0.143888	0.00531548	0.0348627	0.572607	0.301671	0.0908591	
Seg 22	1250.11	160	9.90857	0	9.90857	0	0	1	0		0.0355953	0.577196	0.29822	0.0889881	0.0355953	0.577196	0.29822	0.0889881	
Seg 23	1268.07	160	9.88227	0	9.88227	0	0	1	0		0.0355953	0.577196	0.29822	0.0889881	0.0355953	0.577196	0.29822	0.0889881	
Seg 24	1285.98	160	9.85657	0	9.85657	0	0	1	0		0.0355953	0.577196	0.29822	0.0889881	0.0355953	0.577196	0.29822	0.0889881	
Seg 25	1303.84	160	9.83145	0	9.83145	0	0	1	0		0.0355953	0.577196	0.29822	0.0889881	0.0355953	0.577196	0.29822	0.0889881	
Seg 26	1321.66	160	9.80687	0	9.80687	0	0	1	0		0.0355953	0.577196	0.29822	0.0889881	0.0355953	0.577196	0.29822	0.0889881	
Seg 27	1339.44	160	9.78283	0	9.78283	0	0	1	0		0.0355953	0.577196	0.29822	0.0889881	0.0355953	0.577196	0.29822	0.0889881	
Seg 28	1357.17	160	9.75929	0	9.75929	0	0	1	0		0.0355953	0.577196	0.29822	0.0889881	0.0355953	0.577196	0.29822	0.0889881	
Seg 29	1374.86	160	9.73624	0	9.73624	0	0	1	0		0.0355953	0.577196	0.29822	0.0889881	0.0355953	0.577196	0.29822	0.0889881	
Seg 30	1392.51	160	9.71366	0	9.71366	0	0	1	0		0.0355953	0.577196	0.29822	0.0889881	0.0355953	0.577196	0.29822	0.0889881	


453.795   	300       	160       	0         	97090.2   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	X[0]	X[1]	X[2]	X[3]	
Seg 0	300	160	100.564	97.5682	2.99603	0	0.970208	0.0297922	0		0.0439238	0.702224	0.251515	0.00233754	0.00398474	0.128632	0.467668	0.399716	
Seg 1	419.139	160	64.7259	61.1137	3.6122	0	0.943103	0.0568965	0		0.0467175	0.731688	0.219688	0.00190696	0.0061602	0.18705	0.49849	0.3083	
Seg 2	510.402	160	49.1737	45.116	4.0577	0	0.915254	0.0847464	0		0.0487928	0.749464	0.199938	0.0018052	0.00803138	0.232556	0.496697	0.262715	
Seg 3	585.682	160	40.2429	35.8266	4.41631	0	0.886808	0.113192	0		0.0504608	0.761036	0.186696	0.00180717	0.00971224	0.270025	0.486313	0.23395	
Seg 4	650.416	160	34.3352	29.6082	4.72703	0	0.857622	0.142378	0		0.0518832	0.769024	0.177235	0.00185737	0.011268	0.302022	0.473429	0.213282	
Seg 5	707.584	160	30.0798	25.07	5.00975	0	0.827484	0.172516	0		0.0531466	0.774756	0.170162	0.00193614	0.0127385	0.33004	0.460001	0.19722	
Seg 6	759.009	160	26.8353	21.5595	5.27577	0	0.796183	0.203817	0		0.0543014	0.778964	0.1647	0.00203502	0.0141497	0.355024	0.446742	0.184084	
Seg 7	805.9	160	24.2596	18.7274	5.53217	0	0.763517	0.236483	0		0.0553788	0.782088	0.160383	0.00215002	0.0155198	0.377612	0.433917	0.172951	
Seg 8	849.104	160	22.152	16.3682	5.78376	0	0.729285	0.270715	0		0.0563994	0.784405	0.156917	0.0022792	0.0168621	0.398252	0.421618	0.163268	
Seg 9	889.241	160	20.3865	14.3524	6.03409	0	0.693286	0.306714	0		0.0573773	0.786099	0.154102	0.00242172	0.018187	0.417277	0.409857	0.154679	
Seg 10	926.783	160	18.8799	12.5939	6.28598	0	0.655306	0.344694	0		0.0583227	0.787298	0.151802	0.00257738	0.0195027	0.434937	0.398618	0.146943	
Seg 11	962.094	160	17.5744	11.0326	6.5418	0	0.615123	0.384877	0		0.0592431	0.788091	0.149919	0.00274639	0.0208162	0.451428	0.387868	0.139887	
Seg 12	995.467	160	16.429	9.62527	6.80373	0	0.572491	0.427509	0		0.0601439	0.788546	0.148381	0.00292929	0.0221334	0.466906	0.377573	0.133388	
Seg 13	1027.14	160	15.4132	8.3394	7.07383	0	0.52714	0.47286	0		0.0610293	0.78871	0.147134	0.00312684	0.0234595	0.481496	0.367696	0.127348	
Seg 14	1057.31	160	14.5043	7.15012	7.35417	0	0.478772	0.521228	0		0.0619026	0.78862	0.146137	0.00334008	0.0247995	0.495304	0.358201	0.121695	
Seg 15	1086.13	160	13.6846	6.03765	7.64697	0	0.427046	0.572954	0		0.0627661	0.788304	0.14536	0.00357023	0.0261579	0.508417	0.349055	0.11637	
Seg 16	1113.75	160	12.9404	4.98582	7.9546	0	0.371575	0.628425	0		0.0636214	0.787782	0.144778	0.00381879	0.027539	0.520909	0.340227	0.111325	
Seg 17	1140.29	160	12.2608	3.98102	8.27976	0	0.311913	0.688087	0		0.0644699	0.787069	0.144373	0.00408752	0.0289471	0.532842	0.331688	0.106522	
Seg 18	1165.85	160	11.6369	3.01132	8.62556	0	0.24754	0.75246	0		0.0653119	0.786177	0.144133	0.00437846	0.0303865	0.544275	0.323412	0.101927	
Seg 19	1190.51	160	11.0618	2.06635	8.99542	0	0.178609	0.821391	0		0.0661473	0.785113	0.144046	0.0046939	0.031861	0.555249	0.315376	0.0975141	
Seg 20	1214.35	160	10.5295	1.13576	9.39374	0	0.103771	0.896229	0		0.0669756	0.783882	0.144105	0.00503664	0.033375	0.565809	0.307557	0.093259	
Seg 21	1232.76	160	10.1337	0.399599	9.73408	0	0.0394317	0.960568	0		0.0676282	0.782786	0.144255	0.00533073	0.0346097	0.573935	0.30148	0.0899749	
Seg 22	1250.78	160	9.91613	0	9.91613	0	0	1	0		0.0352912	0.578245	0.298235	0.0882279	0.0352912	0.578245	0.298235	0.0882279	
Seg 23	1268.74	160	9.88958	0	9.88958	0	0	1	0		0.0352912	0.578245	0.298235	0.0882279	0.0352912	0.578245	0.298235	0.0882279	
Seg 24	1286.66	160	9.86365	0	9.86365	0	0	1	0		0.0352912	0.578245	0.298235	0.0882279	0.0352912	0.578245	0.298235	0.0882279	
Seg 25	1304.54	160	9.8383	0	9.8383	0	0	1	0		0.0352912	0.578245	0.298235	0.0882279	0.0352912	0.578245	0.298235	0.0882279	
Seg 26	1322.36	160	9.81351	0	9.81351	0	0	1	0		0.0352912	0.578245	0.298235	0.0882279	0.0352912	0.578245	0.298235	0.0882279	
Seg 27	1340.15	160	9.78926	0	9.78926	0	0	1	0		0.0352912	0.578245	0.298235	0.0882279	0.0352912	0.578245	0.298235	0.0882279	
Seg 28	1357.89	160	9.76553	0	9.76553	0	0	1	0		0.0352912	0.578245	0.298235	0.0882279	0.0352912	0.578245	0.298235	0.0882279	
Seg 29	1375.59	160	9.74229	0	9.74229	0	0	1	0		0.0352912	0.578245	0.298235	0.0882279	0.0352912	0.578245	0.298235	0.0882279	
Seg 30	1393.25	160	9.71952	0	9.71952	0	0	1	0		0.0352912	0.578245	0.298235	0.0882279	0.0352912	0.578245	0.298235	0.0882279	


457.628   	300       	160       	0         	97727.8   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	X[0]	X[1]	X[2]	X[3]	
Seg 0	300	160	101.301	98.365	2.93618	0	0.971015	0.0289846	0		0.0426073	0.702643	0.252418	0.00233138	0.00386873	0.12877	0.469257	0.398103	
Seg 1	419.713	160	65.0896	61.5348	3.55486	0	0.944331	0.0556693	0		0.0453059	0.732139	0.220659	0.00189652	0.00599309	0.18759	0.500826	0.305591	
Seg 2	511.334	160	49.41	45.4066	4.00332	0	0.916805	0.0831955	0		0.0473146	0.75001	0.200881	0.00179385	0.00782082	0.233423	0.49906	0.259696	
Seg 3	586.867	160	40.4154	36.0508	4.3646	0	0.888628	0.111372	0		0.0489293	0.761667	0.187608	0.00179571	0.0094628	0.271167	0.488525	0.230845	
Seg 4	651.792	160	34.4691	29.7913	4.67781	0	0.859669	0.140331	0		0.0503058	0.769725	0.178123	0.00184614	0.0109827	0.303402	0.475445	0.21017	
Seg 5	709.108	160	30.1874	25.2244	4.96297	0	0.829721	0.170279	0		0.0515282	0.775512	0.171034	0.00192533	0.0124195	0.331633	0.461814	0.194134	
Seg 6	760.651	160	26.9236	21.6921	5.23149	0	0.798572	0.201428	0		0.0526452	0.779767	0.165563	0.00202482	0.0137987	0.356811	0.448355	0.181035	
Seg 7	807.636	160	24.3329	18.8424	5.49052	0	0.766018	0.233982	0		0.0536872	0.782931	0.161242	0.00214061	0.015138	0.379577	0.43534	0.169945	
Seg 8	850.915	160	22.2131	16.4682	5.74495	0	0.731853	0.268147	0		0.0546742	0.785281	0.157774	0.00227079	0.0164506	0.400384	0.422859	0.160306	
Seg 9	891.112	160	20.4375	14.4391	5.9984	0	0.695868	0.304132	0		0.05562	0.787004	0.154962	0.00241454	0.0177467	0.419566	0.410926	0.151761	
Seg 10	928.699	160	18.9222	12.6684	6.25375	0	0.657845	0.342155	0		0.0565344	0.788227	0.152667	0.00257167	0.0190343	0.437376	0.399522	0.144067	
Seg 11	964.044	160	17.6091	11.0956	6.51346	0	0.617548	0.382452	0		0.0574246	0.789042	0.150791	0.00274246	0.0203203	0.45401	0.388616	0.137053	
Seg 12	997.44	160	16.4568	9.67707	6.77975	0	0.574721	0.425279	0		0.058296	0.789514	0.149262	0.00292747	0.0216106	0.469626	0.378171	0.130592	
Seg 13	1029.13	160	15.4349	8.38009	7.0548	0	0.52908	0.47092	0		0.0591527	0.789692	0.148027	0.00312754	0.0229105	0.484352	0.368149	0.124589	
Seg 14	1059.3	160	14.5203	7.1795	7.3408	0	0.480306	0.519694	0		0.0599977	0.789614	0.147045	0.00334375	0.0242247	0.498291	0.358514	0.118971	
Seg 15	1088.12	160	13.6954	6.05532	7.64007	0	0.428038	0.571962	0		0.0608333	0.789305	0.146284	0.00357741	0.0255579	0.511532	0.349232	0.113678	
Seg 16	1115.73	160	12.9463	4.99114	7.95519	0	0.371861	0.628139	0		0.0616611	0.788787	0.145722	0.0038301	0.0269143	0.52415	0.340272	0.108663	
Seg 17	1142.26	160	12.2621	3.97306	8.28904	0	0.311294	0.688706	0		0.0624822	0.788075	0.145339	0.0041037	0.0282985	0.53621	0.331604	0.103888	
Seg 18	1167.8	160	11.6338	2.98885	8.64498	0	0.245775	0.754225	0		0.0632971	0.78718	0.145123	0.0044004	0.0297147	0.547767	0.3232	0.0993186	
Seg 19	1192.43	160	11.0546	2.02781	9.0268	0	0.175462	0.824538	0		0.0641054	0.786108	0.145064	0.00472262	0.0311667	0.558866	0.315038	0.0949295	
Seg 20	1216.23	160	10.5184	1.07904	9.43933	0	0.0987548	0.901245	0		0.0649066	0.784865	0.145155	0.00507343	0.0326593	0.569553	0.307092	0.0906953	
Seg 21	1234.61	160	10.1196	0.326779	9.79284	0	0.0322907	0.967709	0		0.0655374	0.783755	0.145333	0.00537491	0.0338774	0.577778	0.300918	0.087427	
Seg 22	1252.65	160	9.93814	0	9.93814	0	0	1	0		0.0344142	0.581271	0.298279	0.0860356	0.0344142	0.581271	0.298279	0.0860356	
Seg 23	1270.65	160	9.91088	0	9.91088	0	0	1	0		0.0344142	0.581271	0.298279	0.0860356	0.0344142	0.581271	0.298279	0.0860356	
Seg 24	1288.59	160	9.88426	0	9.88426	0	0	1	0		0.0344142	0.581271	0.298279	0.0860356	0.0344142	0.581271	0.298279	0.0860356	
Seg 25	1306.49	160	9.85824	0	9.85824	0	0	1	0		0.0344142	0.581271	0.298279	0.0860356	0.0344142	0.581271	0.298279	0.0860356	
Seg 26	1324.35	160	9.83282	0	9.83282	0	0	1	0		0.0344142	0.581271	0.298279	0.0860356	0.0344142	0.581271	0.298279	0.0860356	
Seg 27	1342.16	160	9.80795	0	9.80795	0	0	1	0		0.0344142	0.581271	0.298279	0.0860356	0.0344142	0.581271	0.298279	0.0860356	
Seg 28	1359.92	160	9.78363	0	9.78363	0	0	1	0		0.0344142	0.581271	0.298279	0.0860356	0.0344142	0.581271	0.298279	0.0860356	
Seg 29	1377.64	160	9.75982	0	9.75982	0	0	1	0		0.0344142	0.581271	0.298279	0.0860356	0.0344142	0.581271	0.298279	0.0860356	
Seg 30	1395.32	160	9.73651	0	9.73651	0	0	1	0		0.0344142	0.581271	0.298279	0.0860356	0.0344142	0.581271	0.298279	0.0860356	


467.628   	300       	160       	0         	99221.1   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	X[0]	X[1]	X[2]	X[3]	
Seg 0	300	160	103.064	100.272	2.79152	0	0.972915	0.0270854	0		0.0395328	0.703544	0.254607	0.00231641	0.00359724	0.129086	0.473105	0.394212	
Seg 1	421.066	160	65.96	62.5448	3.41518	0	0.947249	0.0527509	0		0.0420084	0.733073	0.223048	0.00187086	0.00559964	0.188852	0.506539	0.299009	
Seg 2	513.53	160	49.9754	46.1049	3.87052	0	0.92051	0.0794904	0		0.0438612	0.751161	0.203212	0.00176575	0.00732385	0.235466	0.504849	0.252361	
Seg 3	589.658	160	40.8281	36.59	4.23815	0	0.892988	0.107012	0		0.0453514	0.763018	0.189863	0.00176715	0.00887324	0.27387	0.493943	0.223314	
Seg 4	655.029	160	34.7894	30.2321	4.55731	0	0.864584	0.135416	0		0.0466211	0.771239	0.180322	0.00181793	0.0103078	0.306679	0.480377	0.202635	
Seg 5	712.691	160	30.4447	25.5964	4.84833	0	0.8351	0.1649	0		0.0477478	0.777161	0.173194	0.00189798	0.0116644	0.335422	0.466242	0.186671	
Seg 6	764.507	160	27.1347	22.0119	5.12287	0	0.804326	0.195674	0		0.0487769	0.781527	0.167698	0.00199877	0.0129673	0.361066	0.452291	0.173675	
Seg 7	811.71	160	24.508	19.1197	5.38829	0	0.772048	0.227952	0		0.0497364	0.784783	0.163364	0.00211633	0.0142333	0.384263	0.438805	0.162699	
Seg 8	855.161	160	22.3591	16.7095	5.64965	0	0.73805	0.26195	0		0.0506452	0.787212	0.159894	0.00224876	0.0154751	0.405473	0.425875	0.153176	
Seg 9	895.493	160	20.5591	14.6484	5.91075	0	0.702106	0.297894	0		0.0515159	0.789002	0.157087	0.00239532	0.0167023	0.425036	0.413516	0.144746	
Seg 10	933.182	160	19.0228	12.8481	6.17462	0	0.663976	0.336024	0		0.0523578	0.790281	0.154805	0.00255591	0.0179227	0.443208	0.401706	0.137163	
Seg 11	968.601	160	17.6913	11.2473	6.44392	0	0.623401	0.376599	0		0.0531775	0.791144	0.152948	0.0027309	0.0191431	0.460191	0.390412	0.130254	
Seg 12	1002.05	160	16.5226	9.80147	6.72109	0	0.58009	0.41991	0		0.0539801	0.791655	0.151444	0.00292095	0.0203691	0.476144	0.379594	0.123893	
Seg 13	1033.76	160	15.4857	8.47718	7.00856	0	0.533722	0.466278	0		0.0547693	0.791864	0.15024	0.00312707	0.0216059	0.491196	0.369213	0.117985	
Seg 14	1063.94	160	14.5575	7.24868	7.3088	0	0.483929	0.516071	0		0.0555479	0.791808	0.149294	0.00335048	0.0228584	0.505455	0.359231	0.112456	
Seg 15	1092.75	160	13.7199	6.09538	7.62453	0	0.430289	0.569711	0		0.0563179	0.791514	0.148576	0.00359271	0.024131	0.51901	0.349613	0.107246	
Seg 16	1120.33	160	12.959	5.00022	7.95877	0	0.372313	0.627687	0		0.0570808	0.791002	0.148062	0.00385559	0.0254284	0.531939	0.340324	0.10231	
Seg 17	1146.81	160	12.2636	3.94859	8.315	0	0.309427	0.690573	0		0.0578374	0.790286	0.147735	0.00414129	0.0267549	0.544306	0.331332	0.0976063	
Seg 18	1172.29	160	11.6247	2.9274	8.69734	0	0.240948	0.759052	0		0.058588	0.789377	0.147583	0.00445238	0.0281151	0.556172	0.32261	0.0931034	
Seg 19	1196.85	160	11.0354	1.92497	9.11048	0	0.16703	0.83297	0		0.059332	0.78828	0.147596	0.00479173	0.0295131	0.567579	0.314133	0.0887751	
Seg 20	1220.57	160	10.4895	0.928786	9.5607	0	0.0853784	0.914622	0		0.0600687	0.786997	0.147771	0.00516307	0.0309541	0.57858	0.305871	0.0845948	
Seg 21	1238.85	160	10.0836	0.134137	9.94948	0	0.0133021	0.986698	0		0.0606474	0.785846	0.148023	0.00548349	0.0321323	0.587051	0.29945	0.081367	
Seg 22	1256.97	160	9.99291	0	9.99291	0	0	1	0		0.0323331	0.588451	0.298383	0.0808327	0.0323331	0.588451	0.298383	0.0808327	
Seg 23	1275.04	160	9.9638	0	9.9638	0	0	1	0		0.0323331	0.588451	0.298383	0.0808327	0.0323331	0.588451	0.298383	0.0808327	
Seg 24	1293.05	160	9.93541	0	9.93541	0	0	1	0		0.0323331	0.588451	0.298383	0.0808327	0.0323331	0.588451	0.298383	0.0808327	
Seg 25	1311.01	160	9.9077	0	9.9077	0	0	1	0		0.0323331	0.588451	0.298383	0.0808327	0.0323331	0.588451	0.298383	0.0808327	
